id,school_id,constituent_id,staff_id,occurred_at,interaction_type,direction,purpose,outcome,ask_amount,significant,subject,notes,follow_up_date,related_opportunity_id,related_campaign_id,related_gift_id,record_source
442,1,14771,3,2026-04-24T14:00:00Z,email,outbound,solicitation,no_response,75000.00,false,First-Generation Student Fund relationship update,Reviewed prior giving and engagement before deciding whether the relationship was ready for another conversation. This entry concerns First-Generation Student Fund.,,13,5,,advancement_entry
443,1,14771,3,2024-03-30T14:00:00Z,email,outbound,solicitation,connected,75000.00,false,First-Generation Student Fund relationship update,"The constituent replied with a practical question about timing, use of funds, or recognition preferences. This entry concerns First-Generation Student Fund.",,13,5,,advancement_entry
444,1,14771,3,2025-04-19T15:00:00Z,call,inbound,solicitation,replied,75000.00,true,First-Generation Student Fund relationship update,Shared a concise impact example connected to the selected fund and invited questions about the program. This entry concerns First-Generation Student Fund.,,13,5,,advancement_entry
445,1,14771,3,2026-08-07T18:00:00Z,meeting,outbound,stewardship,gift_received,,true,First-Generation Student Fund donor follow-up,Discussed the fund's current priorities and recorded the questions that should be answered in the next follow-up. This entry concerns First-Generation Student Fund.,,13,5,22219,advancement_entry
446,1,14771,3,2023-09-17T20:00:00Z,email,outbound,solicitation,connected,75000.00,false,First-Generation Student Fund relationship update,Shared a program update and recorded which outcomes were most relevant to the constituent. This entry concerns First-Generation Student Fund.,,13,5,,advancement_entry
447,1,14771,3,2026-01-11T19:00:00Z,call,outbound,solicitation,connected,75000.00,false,First-Generation Student Fund relationship update,Recorded an internal strategy note so the next outreach would reflect the constituent's stated interests. This entry concerns First-Generation Student Fund.,,13,5,,advancement_entry
448,1,14771,3,2025-05-22T14:00:00Z,email,inbound,solicitation,replied,75000.00,true,First-Generation Student Fund relationship update,Sent requested background material and noted that no decision or commitment was expected from this touchpoint. This entry concerns First-Generation Student Fund.,,13,5,,advancement_entry
449,1,14771,3,2026-07-19T19:00:00Z,email,outbound,stewardship,gift_received,,true,First-Generation Student Fund donor follow-up,"Prepared for a conversation by reviewing career, affiliation, event, and gift history together. This entry concerns First-Generation Student Fund.",,13,5,22219,advancement_entry
450,1,9589,4,2026-08-07T14:00:00Z,email,inbound,qualification,replied,,true,Campus Renewal Fund relationship update,Discussed the fund's current priorities and recorded the questions that should be answered in the next follow-up. This entry concerns Campus Renewal Fund.,,14,7,,advancement_entry
451,1,9589,4,2023-12-24T20:00:00Z,email,internal,qualification,connected,,false,Campus Renewal Fund relationship update,Connected briefly and agreed to continue the conversation after the constituent had time to review the material. This entry concerns Campus Renewal Fund.,,14,7,,advancement_entry
452,1,14894,5,2025-12-10T19:00:00Z,email,inbound,cultivation,replied,,true,Annual Fund relationship update,Connected briefly and agreed to continue the conversation after the constituent had time to review the material. This entry concerns Annual Fund.,,15,2,,advancement_entry
453,1,14894,5,2024-12-04T16:00:00Z,email,outbound,cultivation,connected,,false,Annual Fund relationship update,Confirmed contact preferences and agreed on the most useful cadence for future university updates. This entry concerns Annual Fund.,,15,2,,advancement_entry
454,1,14894,5,2025-11-11T15:00:00Z,call,outbound,cultivation,connected,,false,Annual Fund relationship update,The constituent initiated a follow-up and clarified which aspect of the proposal mattered most to them. This entry concerns Annual Fund.,,15,2,,advancement_entry
455,1,14894,5,2025-03-01T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual Fund relationship update,Sent requested background material and noted that no decision or commitment was expected from this touchpoint. This entry concerns Annual Fund.,,15,2,,advancement_entry
456,1,14894,5,2026-07-06T17:00:00Z,meeting,inbound,cultivation,replied,,true,Annual Fund relationship update,Shared a concise impact example connected to the selected fund and invited questions about the program. This entry concerns Annual Fund.,,15,2,,advancement_entry
457,1,14894,5,2025-01-01T19:00:00Z,call,outbound,cultivation,connected,,false,Annual Fund relationship update,Connected briefly and agreed to continue the conversation after the constituent had time to review the material. This entry concerns Annual Fund.,,15,2,,advancement_entry
458,1,14894,5,2026-05-12T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual Fund relationship update,Sent requested background material and noted that no decision or commitment was expected from this touchpoint. This entry concerns Annual Fund.,,15,2,,advancement_entry
459,1,14894,5,2026-05-01T18:00:00Z,email,outbound,solicitation,connected,100000.00,false,Annual Fund relationship update,Discussed the fund's current priorities and recorded the questions that should be answered in the next follow-up. This entry concerns Annual Fund.,,15,2,,advancement_entry
460,1,14894,5,2025-03-16T15:00:00Z,call,inbound,solicitation,replied,100000.00,true,Annual Fund relationship update,Sent requested background material and noted that no decision or commitment was expected from this touchpoint. This entry concerns Annual Fund.,,15,2,,advancement_entry
461,1,14894,5,2023-10-15T17:00:00Z,meeting,outbound,solicitation,connected,100000.00,true,Annual Fund relationship update,Shared a program update and recorded which outcomes were most relevant to the constituent. This entry concerns Annual Fund.,,15,2,,advancement_entry
462,1,14894,5,2024-10-18T13:00:00Z,email,outbound,solicitation,connected,100000.00,false,Annual Fund relationship update,Sent requested background material and noted that no decision or commitment was expected from this touchpoint. This entry concerns Annual Fund.,,15,2,,advancement_entry
463,1,14894,5,2025-03-11T16:00:00Z,call,outbound,solicitation,connected,100000.00,false,Annual Fund relationship update,Shared a concise impact example connected to the selected fund and invited questions about the program. This entry concerns Annual Fund.,,15,2,,advancement_entry
464,1,14894,5,2024-11-21T14:00:00Z,email,inbound,solicitation,replied,100000.00,true,Annual Fund relationship update,Discussed the fund's current priorities and recorded the questions that should be answered in the next follow-up. This entry concerns Annual Fund.,,15,2,,advancement_entry
465,1,14894,5,2023-10-23T18:00:00Z,email,outbound,solicitation,connected,100000.00,false,Annual Fund relationship update,Followed up on the previous conversation and captured the outcome without advancing the ask prematurely. This entry concerns Annual Fund.,,15,2,,advancement_entry
466,1,14894,5,2025-10-31T15:00:00Z,meeting,outbound,solicitation,connected,100000.00,true,Annual Fund relationship update,Shared a program update and recorded which outcomes were most relevant to the constituent. This entry concerns Annual Fund.,,15,2,,advancement_entry
467,1,14894,5,2024-11-10T15:00:00Z,email,outbound,solicitation,no_response,100000.00,false,Annual Fund relationship update,The constituent initiated a follow-up and clarified which aspect of the proposal mattered most to them. This entry concerns Annual Fund.,,15,2,,advancement_entry
468,1,19806,1,2026-08-09T14:00:00Z,email,outbound,cultivation,connected,,false,Arts and Performance Fund relationship update,Shared a concise impact example connected to the selected fund and invited questions about the program. This entry concerns Arts and Performance Fund.,,16,11,,advancement_entry
469,1,19806,1,2026-05-27T17:00:00Z,call,outbound,cultivation,connected,,false,Arts and Performance Fund relationship update,Shared a program update and recorded which outcomes were most relevant to the constituent. This entry concerns Arts and Performance Fund.,,16,11,,advancement_entry
470,1,19806,1,2025-11-10T16:00:00Z,email,outbound,cultivation,no_response,,false,Arts and Performance Fund relationship update,"The constituent replied with a practical question about timing, use of funds, or recognition preferences. This entry concerns Arts and Performance Fund.",,16,11,,advancement_entry
471,1,19806,1,2025-03-12T19:00:00Z,meeting,inbound,cultivation,replied,,true,Arts and Performance Fund relationship update,"Prepared for a conversation by reviewing career, affiliation, event, and gift history together. This entry concerns Arts and Performance Fund.",,16,11,,advancement_entry
472,1,19806,1,2026-03-22T19:00:00Z,call,outbound,cultivation,connected,,false,Arts and Performance Fund relationship update,The constituent initiated a follow-up and clarified which aspect of the proposal mattered most to them. This entry concerns Arts and Performance Fund.,,16,11,,advancement_entry
473,1,19806,1,2025-03-23T17:00:00Z,email,outbound,cultivation,no_response,,false,Arts and Performance Fund relationship update,Connected briefly and agreed to continue the conversation after the constituent had time to review the material. This entry concerns Arts and Performance Fund.,,16,11,,advancement_entry
474,1,19806,1,2024-05-29T16:00:00Z,email,outbound,cultivation,connected,,false,Arts and Performance Fund relationship update,"Prepared for a conversation by reviewing career, affiliation, event, and gift history together. This entry concerns Arts and Performance Fund.",,16,11,,advancement_entry
475,1,5649,2,2026-01-05T15:00:00Z,email,outbound,cultivation,no_response,,false,Engineering Innovation Fund relationship update,Discussed the fund's current priorities and recorded the questions that should be answered in the next follow-up. This entry concerns Engineering Innovation Fund.,,17,8,,advancement_entry
476,1,5649,2,2024-08-21T18:00:00Z,meeting,inbound,cultivation,replied,,true,Engineering Innovation Fund relationship update,Confirmed contact preferences and agreed on the most useful cadence for future university updates. This entry concerns Engineering Innovation Fund.,,17,8,,advancement_entry
